日期,證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"1150402","3703","欣陸","447026","9957951","22.30","22.45","22.20","22.25","-0.1500","226"
"1150402","3704","合勤控","1813693","59723523","33.10","33.70","32.40","32.40","-0.6500","1259"
"1150402","3705","永信","365120","20221428","54.50","55.70","54.50","55.50","1.0000","302"
"1150402","3706","神達","6335854","476899776","76.90","77.20","74.50","74.70","-1.7000","6650"
"1150402","3708","上緯投控","1803406","214811532","123.00","124.50","116.00","116.00","-6.5000","1699"
"1150402","3711","日月光投控","24470659","8925309806","375.50","375.50","356.00","361.00","0.0000","21446"
"1150402","3712","永崴投控","1449183","28552775","19.70","19.70","19.70","19.70","-2.1500","2799"
"1150402","3714","富采","45397542","2386194315","51.70","54.20","50.00","54.20","4.9000","25933"
"1150402","3715","定穎投控","32760078","5834592369","183.00","185.50","172.00","172.00","-8.0000","29145"
"1150402","3716","中化控股","70466","2323112","32.95","33.15","32.85","32.85","-0.4000","117"
"1150402","3717","聯嘉投控","1483852","33202233","22.85","22.85","22.10","22.10","-0.7500","1044"
"1150402","4104","佳醫","251402","19585201","77.50","78.00","77.50","77.90","0.4000","419"
"1150402","4106","雃博","60780","1350295","22.35","22.35","22.15","22.30","0.1000","61"
"1150402","4108","懷特","75708","964166","12.65","12.85","12.65","12.65","-0.1500","249"
"1150402","4119","旭富","55002","2846154","51.70","52.10","51.50","51.60","-0.3000","75"
"1150402","4133","亞諾法","137652","3105597","22.85","22.85","22.15","22.80","-0.0500","228"
"1150402","4137","麗豐-KY","134562","14376821","105.50","108.00","105.50","106.00","0.5000","158"
"1150402","4142","國光生","1651835","31264846","18.95","19.05","18.80","18.90","0.1000","849"
"1150402","4148","全宇生技-KY","71015","3084084","43.80","43.80","43.00","43.25","-0.3500","74"
"1150402","4155","訊映","41941","558378","13.25","13.40","13.25","13.35","0.1000","141"
"1150402","4164","承業醫","512439","15951452","31.05","31.40","30.90","30.95","-0.0500","418"
"1150402","4190","佐登-KY","17863","488095","27.30","27.50","27.25","27.40","0.1000","61"
"1150402","4306","炎洲","944509","12857217","13.85","13.85","13.55","13.60","-0.1000","695"
"1150402","4414","如興","462023","5534217","12.05","12.30","11.80","11.80","-0.2500","330"
"1150402","4426","利勤","281560","2512107","9.00","9.00","8.82","8.90","-0.1000","216"
"1150402","4438","廣越","31384","1774611","57.00","57.50","56.10","56.30","-0.4000","51"
"1150402","4439","冠星-KY","26346","2254249","86.50","86.80","84.20","84.20","-2.3000","64"
"1150402","4440","宜新實業","5290","91716","17.50","17.50","17.20","17.20","0.2000","7"
"1150402","4441","振大環球","104432","19724409","196.50","196.50","187.00","188.00","-4.0000","136"
"1150402","4526","東台","2736533","92394819","34.55","34.90","33.05","33.15","-1.3000","2198"
"1150402","4532","瑞智","1139971","29735863","26.15","26.40","25.85","26.05","0.0500","607"
"1150402","4536","拓凱","127598","19146397","151.00","152.00","149.00","149.50","-1.5000","295"
"1150402","4540","全球傳動","767047","31748727","42.50","42.85","40.70","40.80","-1.1000","966"
"1150402","4545","銘鈺","85033","2582058","30.95","30.95","30.10","30.20","-0.5000","104"
"1150402","4551","智伸科","264441","34819108","132.00","133.50","129.50","131.50","0.0000","456"
"1150402","4552","力達-KY","19904","414107","20.55","21.20","20.55","20.90","0.0000","305"
"1150402","4555","氣立","108328","3806003","35.50","35.70","34.80","34.80","-0.6500","77"
"1150402","4557","永新-KY","32079","1840536","57.90","57.90","57.00","57.50","-0.4000","189"
"1150402","4560","強信-KY","126000","4118150","32.90","32.95","32.40","32.40","-0.3500","69"
"1150402","4562","穎漢","190931","5738443","30.85","31.00","29.80","29.80","-0.3000","163"
"1150402","4564","元翎","471985","8862438","19.10","19.10","18.65","18.85","-0.1000","386"
"1150402","4566","時碩工業","296889","16921925","57.80","58.00","56.30","56.50","-1.3000","739"
"1150402","4569","六方科-KY","29794","3805582","129.00","130.50","127.00","127.00","-1.5000","52"
"1150402","4571","鈞興-KY","210600","31246208","152.50","152.50","147.00","148.50","-2.0000","331"
"1150402","4572","駐龍","18621","2620663","141.50","142.50","140.00","142.50","0.0000","46"
"1150402","4576","大銀微系統","1328179","174365645","131.50","133.50","129.50","130.50","-1.0000","1722"
"1150402","4581","光隆精密-KY","4000","195800","49.00","49.00","48.80","49.00","-0.1000","3"
"1150402","4583","台灣精銳","86823","55350845","646.00","655.00","629.00","632.00","-10.0000","438"
"1150402","4585","達明","154993","44550780","294.00","294.00","285.00","286.00","-3.0000","655"
"1150402","4588","玖鼎電力","35956","2062988","57.60","57.60","57.20","57.40","-0.2000","53"
"1150402","4590","富田-創","144528","10565939","74.30","74.50","72.20","72.30","-2.0000","148"
"1150402","4720","德淵","981292","17064198","17.55","17.80","17.15","17.50","-0.2000","580"
"1150402","4722","國精化","814588","131310326","166.00","166.50","159.00","159.00","-5.5000","1642"
"1150402","4736","泰博","120191","14640086","122.00","122.50","121.00","122.50","0.0000","261"
"1150402","4737","華廣","284492","20020901","72.00","72.20","69.20","70.30","-1.4000","461"
"1150402","4739","康普","1460955","112515485","78.10","78.60","75.80","76.40","-1.7000","1477"
"1150402","4746","台耀","850485","47818457","56.10","56.90","55.60","55.60","-0.4000","995"
"1150402","4755","三福化","499548","68754225","140.50","140.50","136.00","138.00","-3.0000","524"
"1150402","4763","材料*-KY","2738465","116041734","43.05","43.30","42.00","42.20","-0.7000","2446"
"1150402","4764","雙鍵","2050347","254749796","126.00","129.00","120.00","121.00","-4.5000","1712"
"1150402","4766","南寶","451357","140349927","317.00","318.00","307.00","308.00","-6.5000","1106"
"1150402","4770","上品","146855","31934097","221.50","221.50","215.50","216.50","-2.5000","296"
"1150402","4771","望隼","219535","39531386","182.50","183.50","179.00","179.50","-3.0000","242"
"1150402","4807","日成-KY","61205","875402","14.35","14.55","14.25","14.25","-0.1500","245"
"1150402","4904","遠傳","3354406","311221171","93.50","93.70","92.40","92.50","-1.0000","2185"
"1150402","4906","正文","188353559","7633250948","41.55","42.00","39.00","39.30","-0.3500","86307"
"1150402","4912","聯德控股-KY","244172","21710551","90.60","90.60","88.00","88.20","-2.2000","340"
"1150402","4915","致伸","1044871","74555871","72.40","72.70","70.90","71.00","-1.1000","995"
"1150402","4916","事欣科","2884387","162581210","57.50","58.50","54.60","54.60","-2.8000","2740"
"1150402","4919","新唐","11710588","1097344472","94.50","97.00","91.60","92.40","-2.1000","9267"
"1150402","4927","泰鼎-KY","3466316","142920038","42.05","42.30","40.70","40.85","-0.6000","2671"
"1150402","4930","燦星網","47571","925145","19.50","19.50","19.35","19.45","-0.0500","84"
"1150402","4934","太極","1129659","18252694","17.05","17.05","15.90","15.95","-0.7000","786"
"1150402","4935","茂林-KY","53406","1909026","36.85","36.85","35.40","35.40","-0.8000","90"
"1150402","4938","和碩","5945310","464719191","78.80","78.80","77.90","78.00","-0.2000","4148"
"1150402","4942","嘉彰","137433","5324153","38.90","39.00","38.50","38.65","-0.2500","103"
"1150402","4943","康控-KY","20222","217807","10.90","10.90","10.70","10.70","-0.2000","18"
"1150402","4949","有成精密","4206166","278766406","69.00","69.40","63.30","64.10","-3.8000","3243"
"1150402","4952","凌通","215729","8453260","40.20","40.20","38.90","39.10","-0.9000","273"
"1150402","4956","光鋐","5565133","183994459","32.50","34.20","32.05","32.95","0.6000","3759"
"1150402","4958","臻鼎-KY","39861027","8896622212","230.00","237.00","213.00","213.50","-6.0000","35178"
"1150402","4960","誠美材","22769320","472668181","21.90","22.20","20.00","20.40","-1.5000","11357"
"1150402","4961","天鈺","955606","143023980","153.50","154.00","148.00","149.00","-4.0000","1814"
"1150402","4967","十銓","8795138","1891374632","220.00","223.00","208.00","209.00","-4.0000","8315"
"1150402","4968","立積","928404","95540029","105.50","106.50","101.50","102.00","-3.0000","867"
"1150402","4976","佳凌","308287","8438002","27.95","28.40","27.10","27.10","-0.6500","380"
"1150402","4977","眾達-KY","5730747","1058633014","186.00","191.00","178.00","178.00","-4.5000","6822"
"1150402","4989","榮科","11365489","741865901","66.60","67.90","62.70","63.40","-2.8000","7870"
"1150402","4994","傳奇","16006","1572491","98.90","99.30","97.10","98.00","-0.9000","17"
"1150402","4999","鑫禾","88254","1885914","21.35","21.40","21.25","21.35","-0.0500","749"
"1150402","5007","三星","46371","2565355","55.90","55.90","55.20","55.40","-0.6000","141"
"1150402","5203","訊連","808122","52238067","63.90","66.10","62.60","63.70","0.5000","921"
"1150402","5215","科嘉-KY","49117","1806497","37.15","37.15","36.60","36.70","-0.4000","58"
"1150402","5222","全訊","873594","108352623","127.50","128.00","122.00","122.50","-4.5000","1244"
"1150402","5225","東科-KY","231352","18078762","79.00","79.00","77.70","77.70","-1.1000","271"
"1150402","5234","達興材料","1444956","523169149","363.00","372.50","355.00","357.00","-4.0000","1737"
"1150402","5243","乙盛-KY","17950793","1687590375","90.00","97.20","89.40","93.70","4.8000","15464"
"1150402","5244","弘凱","1949079","77236151","38.70","40.50","38.20","40.20","1.2500","1435"
"1150402","5258","虹堡","223302","10560635","48.60","48.60","46.60","46.90","-1.0000","438"
"1150402","5269","祥碩","799622","863081335","1100.00","1125.00","1060.00","1060.00","-35.0000","3109"
"1150402","5283","禾聯碩","44679","2418095","53.90","54.50","53.80","54.50","0.6000","158"
"1150402","5284","jpp-KY","654901","181405042","280.50","283.50","273.00","273.50","-1.5000","1784"
"1150402","5285","界霖","126598","6135690","48.85","49.50","47.80","48.20","-0.5500","223"
"1150402","5288","豐祥-KY","70766","9886638","141.00","141.00","138.50","140.50","-1.0000","82"
"1150402","5292","華懋","546329","119519387","229.50","229.50","211.00","211.50","-17.5000","2812"
"1150402","5306","桂盟","90261","7832162","87.30","87.30","86.60","86.60","-0.7000","175"
"1150402","5388","中磊","8389602","669668424","78.40","81.90","77.50","79.80","3.2000","5858"
"1150402","5434","崇越","1330306","442678741","329.00","336.50","326.50","331.50","9.0000","1791"
"1150402","5469","瀚宇博","2073397","167039953","83.10","83.30","79.40","79.40","-2.4000","2539"
"1150402","5471","松翰","469308","17485227","38.45","38.70","36.70","36.85","-1.6000","1063"
"1150402","5484","慧友","1894627","82907663","44.75","46.00","42.00","43.35","-1.3500","1767"
"1150402","5515","建國","649310","23464424","36.50","36.60","35.85","36.15","-0.3000","710"
"1150402","5519","隆大","318238","10589525","33.20","33.50","33.20","33.20","-0.2500","231"
"1150402","5521","工信","3907873","48993475","12.70","12.85","12.35","12.65","0.0500","1240"
"1150402","5522","遠雄","1201553","86059350","73.00","73.00","70.20","72.70","0.1000","1867"
"1150402","5525","順天","48777","1208028","24.95","25.10","24.60","24.60","-0.1500","44"
"1150402","5531","鄉林","500661","4413632","8.86","8.89","8.75","8.88","0.0100","264"
"1150402","5533","皇鼎","415048","5972666","14.45","14.55","14.35","14.40","-0.0500","103"
"1150402","5534","長虹","553613","43089224","79.00","79.00","77.40","77.70","-1.0000","2150"
"1150402","5538","東明-KY","9040","266980","29.55","30.10","29.40","29.45","0.1000","11"
"1150402","5546","永固-KY","30020","493645","16.45","16.75","16.15","16.75","0.3000","23"
"1150402","5607","遠雄港","213880","9795223","45.55","46.10","45.55","45.55","0.0500","189"
"1150402","5608","四維航","582203","9510021","16.50","16.50","16.25","16.25","-0.2000","474"
"1150402","5706","鳳凰","140040","7241642","52.70","52.80","51.30","51.50","-1.2000","549"
"1150402","5871","中租-KY","4783000","514028365","109.50","109.50","106.50","107.50","-1.5000","3323"
"1150402","5871A","中租-KY甲特","48681","4965317","102.00","102.00","102.00","102.00","0.0000","42"
"1150402","5876","上海商銀","4893610","193268782","39.45","39.65","39.25","39.55","0.3000","2384"
"1150402","5880","合庫金","9246456","218925923","23.85","23.90","23.60","23.65","-0.1500","3691"
"1150402","5906","台南-KY","3000","140500","46.50","47.00","46.50","47.00","0.0000","2"
"1150402","5907","大洋-KY","135200","782316","5.78","5.85","5.76","5.79","0.0200","63"
"1150402","6005","群益證","3417731","95136005","28.20","28.25","27.65","27.75","-0.4000","1776"
"1150402","6024","群益期","275065","15421068","56.50","56.80","55.80","55.90","-0.5000","330"
"1150402","6108","競國","201605","3263790","16.20","16.40","16.10","16.25","0.0500","314"
"1150402","6112","邁達特","204822","8828901","43.70","44.00","42.85","42.95","-0.5000","231"
"1150402","6115","鎰勝","103241","4845674","47.40","47.40","46.75","46.90","-0.0500","52"
"1150402","6116","彩晶","19195547","159884436","8.30","8.49","8.21","8.21","-0.0400","5268"
"1150402","6117","迎廣","140879","9908745","70.70","71.00","69.60","69.70","-0.4000","121"
"1150402","6120","達運","3509947","45765027","12.95","13.25","12.80","12.85","0.1500","1484"
"1150402","6128","上福","170384","3552929","20.90","21.00","20.70","20.95","0.0500","159"
"1150402","6133","金橋","1018105","22656379","23.00","23.00","21.95","21.95","-0.7000","685"
"1150402","6136","富爾特","93341","2268023","24.25","24.35","24.25","24.30","0.0500","123"
"1150402","6139","亞翔","2425334","1282201338","535.00","543.00","520.00","521.00","-4.0000","4186"
"1150402","6141","柏承","567841","11843565","21.30","21.30","20.50","20.95","0.0500","346"
"1150402","6142","友勁","512582","4818689","9.51","9.57","9.35","9.38","-0.1300","223"
"1150402","6152","百一","4320035","69400802","16.05","17.00","15.55","16.50","0.4500","1540"
"1150402","6153","嘉聯益","2220014","36346086","16.40","16.80","16.10","16.20","0.0000","1202"
"1150402","6155","鈞寶","1199289","51657492","45.30","45.75","42.00","42.00","-2.5000","1001"
"1150402","6164","華興","291495","3420525","11.85","12.00","11.60","11.60","-0.2000","228"
"1150402","6165","浪凡","178265","8067551","45.40","45.55","45.05","45.40","0.3000","208"
"1150402","6166","凌華","291451","16729062","58.40","58.90","56.90","57.00","-0.8000","330"
"1150402","6168","宏齊","13553796","340114270","24.10","26.00","23.20","26.00","2.3500","7495"
"1150402","6176","瑞儀","1917521","177365455","93.50","94.00","91.80","92.00","-1.5000","2978"
"1150402","6177","達麗","494958","23169379","47.05","47.30","46.50","46.90","-0.1500","1104"
"1150402","6183","關貿","50245","4598922","92.80","92.80","91.00","91.50","-1.2000","408"
"1150402","6184","大豐電","32504","1552858","47.85","47.85","47.60","47.70","0.2000","49"
"1150402","6189","豐藝","305451","13687323","45.20","45.50","44.60","44.70","-0.5000","877"
"1150402","6191","精成科","2944703","263313153","92.10","92.10","88.30","88.30","-2.5000","4274"
"1150402","6192","巨路","125714","14605132","117.50","118.00","115.00","115.50","-2.0000","163"
"1150402","6196","帆宣","1123143","316613458","281.00","286.00","279.00","282.00","2.0000","2735"
"1150402","6197","佳必琪","1745762","278720883","164.50","164.50","157.00","157.50","-5.5000","2240"
"1150402","6201","亞弘電","19799","998895","49.85","51.00","49.85","50.90","1.1000","46"
"1150402","6202","盛群","1942136","89085288","47.95","48.20","44.95","45.30","-2.4000","1887"
"1150402","6205","詮欣","559371","29414641","54.00","54.60","51.40","51.80","-1.8000","538"
"1150402","6206","飛捷","479629","46595526","99.00","99.00","96.30","96.70","-2.0000","1143"
"1150402","6209","今國光","1210171","60754108","50.30","51.00","49.40","50.20","-0.1000","1215"
"1150402","6213","聯茂","59038515","10110235908","167.50","176.00","167.00","170.00","7.0000","39926"
"1150402","6214","精誠","322381","34661872","107.50","108.50","106.50","107.50","0.0000","446"
"1150402","6215","和椿","816402","77925732","98.60","98.90","94.10","94.10","-3.9000","1244"
"1150402","6216","居易","79348","1974777","25.00","25.00","24.80","24.90","-0.1500","102"
"1150402","6224","聚鼎","72842","2898592","40.70","40.70","39.50","39.85","-0.2000","162"
"1150402","6225","天瀚","10602","211433","19.10","20.90","19.10","19.40","0.3000","14"
"1150402","6226","光鼎","1146480","13936339","12.80","12.80","12.00","12.00","-0.9000","942"
"1150402","6230","尼得科超眾","61643","8905595","145.50","147.50","142.00","142.00","-2.0000","207"
"1150402","6235","華孚","437160","20261261","47.10","47.35","46.00","46.00","-1.2000","509"
"1150402","6239","力成","13058004","2681858520","199.50","209.50","197.50","202.00","7.0000","12178"
"1150402","6243","迅杰","109986","3202734","29.30","29.75","28.60","28.65","-0.2000","400"
"1150402","6257","矽格","16219418","2488683655","157.00","159.00","150.50","151.00","-5.0000","13386"
"1150402","6269","台郡","1063906","63181134","59.30","60.40","58.80","59.20","0.7000","1124"
"1150402","6271","同欣電","5005875","761166818","149.00","155.00","149.00","151.50","2.5000","4658"
"1150402","6272","驊陞","162041","5097236","31.90","32.15","31.20","31.30","-0.9000","145"
"1150402","6277","宏正","394217","28172288","71.80","73.30","70.50","72.10","-0.1000","378"
"1150402","6278","台表科","1602049","150156791","95.20","95.20","92.90","94.10","-0.9000","1674"
"1150402","6281","全國電","131062","7321498","56.10","56.50","55.50","55.60","-0.6000","199"
"1150402","6282","康舒","12110032","542723764","45.60","46.10","44.00","44.00","-1.2500","8179"
"1150402","6283","淳安","91720","1862804","20.40","20.50","20.20","20.30","-0.1000","63"
"1150402","6285","啟碁","26648359","4796286960","181.50","185.00","176.00","179.50","1.5000","28459"
"1150402","6405","悅城","1276619","47419657","37.15","37.15","36.20","37.15","3.3500","839"
"1150402","6409","旭隼","600389","451760308","782.00","783.00","739.00","739.00","-39.0000","1977"
"1150402","6412","群電","616638","45100445","73.20","74.00","72.70","73.00","0.0000","660"
"1150402","6414","樺漢","1048650","286637431","275.00","275.50","271.00","272.50","-2.0000","1805"
"1150402","6415","矽力*-KY","3853247","1064476578","285.50","287.00","270.50","274.00","-8.5000","4563"
"1150402","6416","瑞祺電通","108741","8540920","80.00","80.00","78.10","78.20","-1.6000","365"
"1150402","6426","統新","448311","70351466","156.00","162.00","153.50","157.50","8.0000","557"
"1150402","6431","光麗-KY","174114","3839378","22.55","22.55","21.15","22.50","-0.4500","165"
"1150402","6438","迅得","3120537","533210121","176.00","176.50","166.00","170.00","-2.5000","3686"
"1150402","6442","光聖","3799843","7912621595","2095.00","2180.00","1985.00","2000.00","-30.0000","9599"
"1150402","6443","元晶","37560091","1499035688","41.55","41.90","38.75","38.80","-2.3500","20260"
"1150402","6446","藥華藥","854965","542045773","642.00","642.00","628.00","632.00","-3.0000","1838"
"1150402","6449","鈺邦","405282","60282962","152.00","153.00","147.00","147.50","-3.5000","535"
"1150402","6451","訊芯-KY","1815436","547207663","307.50","317.00","295.50","295.50","-9.5000","2331"
"1150402","6456","GIS-KY","5806701","329286777","55.40","57.90","55.20","56.00","1.6000","4007"
"1150402","6464","台數科","21704","1647236","75.90","76.00","75.80","75.90","-0.6000","213"
"1150402","6472","保瑞","577317","264895956","458.00","469.00","449.00","449.00","-10.0000","1615"
"1150402","6477","安集","684366","22622199","33.90","34.05","32.75","32.75","-0.8500","598"
"1150402","6491","晶碩","471160","135231506","284.00","290.00","281.50","290.00","8.5000","896"
"1150402","6504","南六","32241","1318666","41.75","41.75","40.75","40.75","-1.0000","58"
"1150402","6505","台塑化","9622606","530065212","55.80","55.80","54.60","54.70","-1.0000","6599"
"1150402","6515","穎崴","435413","2918500355","7600.00","7600.00","6565.00","6605.00","-685.0000","6244"
"1150402","6525","捷敏-KY","163072","13039592","80.50","81.00","79.60","79.60","-0.9000","193"
"1150402","6526","達發","374998","179666047","488.00","491.00","472.50","476.50","-7.0000","832"
"1150402","6531","愛普*","2564980","1164867403","465.50","473.00","440.00","440.00","-20.0000","3929"
"1150402","6533","晶心科","253529","44665029","178.50","181.00","174.00","174.50","-4.5000","1438"
"1150402","6534","正瀚-創","509181","46857483","90.50","93.80","90.50","91.00","-1.0000","247"
"1150402","6541","泰福-KY","465512","19649863","41.35","42.95","41.35","41.90","0.6000","368"
"1150402","6550","北極星藥業-KY","3687999","73607381","20.15","20.80","19.80","19.90","-0.4000","735"
"1150402","6552","易華電","58001","1494315","25.90","26.00","25.60","25.70","-0.1500","78"
"1150402","6558","興能高","342526","9430896","28.00","28.50","27.20","27.20","-1.0500","357"
"1150402","6573","虹揚-KY","254133","3147868","12.45","12.85","12.05","12.25","-0.2500","162"
"1150402","6579","研揚","53287","6049996","115.00","115.00","112.50","113.50","-1.5000","160"
"1150402","6581","鋼聯","5360","572606","107.00","107.00","106.50","106.50","-0.5000","95"
"1150402","6582","申豐","303968","10233957","33.05","34.80","33.00","33.95","0.3000","304"
"1150402","6585","鼎基","113470","10505319","95.10","95.10","92.10","92.20","-2.8000","143"
"1150402","6589","台康生技","422426","24340079","57.00","58.40","57.00","57.30","0.3000","337"
"1150402","6591","動力-KY","214786","12849195","60.50","60.90","59.50","59.70","-0.3000","238"
"1150402","6592","和潤企業","402416","25233508","63.10","63.10","62.30","63.10","0.0000","405"
"1150402","6592A","和潤企業甲特","2776","270190","97.50","97.50","97.50","97.50","0.0000","8"
"1150402","6592B","和潤企業乙特","12590","1232331","97.90","97.90","97.90","97.90","0.0000","11"
"1150402","6598","ABC-KY","49829","1155993","23.10","23.30","23.10","23.10","-0.3000","299"
"1150402","6605","帝寶","190170","25304971","135.50","135.50","132.00","132.00","-3.5000","1163"
"1150402","6606","建德工業","71794","1761746","24.85","25.25","24.05","24.15","-0.1500","61"
"1150402","6614","資拓宏宇","65635","2656004","41.25","41.25","40.10","40.20","-1.0500","85"
"1150402","6625","必應","142358","10910502","77.50","77.50","76.10","76.20","-1.0000","284"
"1150402","6641","基士德-KY","31286","580019","18.55","18.70","18.35","18.55","0.0000","24"
"1150402","6645","金萬林-創","82750","1102455","13.30","13.55","13.15","13.30","-0.3500","54"
"1150402","6655","科定","1123","144196","128.50","128.50","128.50","128.50","0.5000","4"
"1150402","6657","華安","143341","5903881","42.10","42.10","40.60","40.70","-0.8000","153"
"1150402","6658","聯策","1588117","116963259","74.10","75.50","71.00","73.00","-0.9000","1382"
"1150402","6666","羅麗芬-KY","8060","325337","40.35","40.65","40.20","40.20","-0.1000","9"
"1150402","6668","中揚光","158985","5361738","34.40","34.40","33.30","34.15","-0.2500","364"
"1150402","6669","緯穎","1307355","4492280295","3495.00","3510.00","3375.00","3410.00","-10.0000","7320"
"1150402","6670","復盛應用","486722","124768819","265.00","265.00","253.50","257.00","-8.0000","942"
"1150402","6671","三能-KY","75177","2305480","30.40","30.95","30.40","30.50","0.2500","39"
"1150402","6672","騰輝電子-KY","6111173","796008512","132.00","134.50","127.50","129.50","-0.5000","4812"
"1150402","6674","鋐寶科技","12006","217561","18.05","18.35","17.90","18.05","0.2500","13"
"1150402","6689","伊雲谷","529589","39954348","77.20","77.80","74.00","74.20","-2.4000","541"
"1150402","6691","洋基工程","461761","262331104","578.00","580.00","561.00","561.00","-13.0000","1145"
"1150402","6695","芯鼎","216125","8313618","39.70","39.70","38.10","38.25","-1.0000","362"
"1150402","6698","旭暉應材","71011","2096146","29.55","29.80","29.35","29.80","0.0000","248"
"1150402","6706","惠特","6320204","762284511","118.00","123.00","118.00","119.50","4.5000","5313"
"1150402","6715","嘉基","2007613","635420168","325.00","330.50","303.00","312.00","-17.5000","2230"
"1150402","6719","力智","281820","45204343","164.00","164.50","159.00","159.50","-3.5000","506"
"1150402","6722","輝創","106603","4164531","39.85","39.85","38.80","38.85","-1.0000","78"
"1150402","6742","澤米","108966","4392415","40.65","40.80","39.80","40.10","0.0500","753"
"1150402","6743","安普新","107085","2386079","22.55","22.60","22.10","22.20","-0.3500","84"
"1150402","6753","龍德造船","400089","50852933","129.50","130.00","126.00","126.00","-2.5000","787"
"1150402","6754","匯僑設計","15396","693341","45.00","45.10","45.00","45.00","-0.1000","18"
"1150402","6756","威鋒電子","71673","5077139","71.30","72.40","70.40","70.50","-0.5000","88"
"1150402","6757","台灣虎航","1719120","85037924","51.00","51.00","49.00","49.00","-1.6000","3046"
"1150402","6768","志強-KY","885633","75616973","88.00","88.00","84.50","84.60","-3.4000","905"
"1150402","6770","力積電","155762985","8583324534","56.50","57.20","53.50","53.50","-1.4000","71453"
"1150402","6771","平和環保-創","123245","5421552","44.10","44.30","43.85","43.90","-0.1500","41"
"1150402","6776","展碁國際","317871","18302381","58.50","59.10","57.00","57.00","-1.3000","412"
"1150402","6781","AES-KY","1169779","1144654918","1010.00","1015.00","957.00","957.00","-41.0000","5627"
"1150402","6782","視陽","138301","26826223","198.50","198.50","191.00","191.50","-6.0000","1877"
"1150402","6789","采鈺","2504599","803505725","325.00","327.00","314.00","318.00","0.0000","3836"
"1150402","6790","永豐實","101699","4138064","40.70","40.90","40.50","40.70","0.0000","230"
"1150402","6792","詠業","32453","1787560","55.30","56.40","54.20","54.20","-1.1000","118"
"1150402","6794","向榮生技","23091","1859125","81.20","81.60","79.60","81.60","0.9000","26"
"1150402","6796","晉弘","53989","3948281","75.80","75.80","72.00","72.20","-1.6000","131"
"1150402","6799","來頡","150014","11048271","74.60","74.60","73.20","73.80","-0.9000","475"
"1150402","6805","富世達","1699169","3289333900","1940.00","2005.00","1880.00","1885.00","-40.0000","3587"
"1150402","6806","森崴能源","694249","24125020","34.75","34.75","34.75","34.75","-3.8500","837"
"1150402","6807","峰源-KY","3000","126350","42.20","42.20","42.05","42.05","-0.3000","3"
"1150402","6830","汎銓","5759569","3198408320","533.00","565.00","533.00","565.00","51.0000","12647"
"1150402","6831","邁科","1562545","619001833","403.00","411.50","386.00","386.50","0.0000","3205"
"1150402","6834","天二科技","195922","6178396","32.00","32.50","31.25","31.30","-0.6500","160"
"1150402","6835","圓裕","226022","8406667","37.50","37.70","36.80","37.40","-0.1000","125"
"1150402","6838","台新藥","174910","4917219","28.30","28.40","27.85","27.95","-0.3000","120"
"1150402","6854","錼創科技-KY創","600835","84056738","142.00","142.50","138.00","139.00","-2.0000","738"
"1150402","6861","睿生光電","350711","46330375","132.50","136.50","129.00","129.00","-3.0000","585"
"1150402","6862","三集瑞-KY","344848","55183711","162.00","164.50","157.50","159.50","-2.0000","474"
"1150402","6863","永道-KY","69849","6282435","91.90","92.00","88.40","88.50","-1.9000","135"
"1150402","6869","雲豹能源","842967","72720587","88.70","89.00","85.00","85.00","-3.9000","1650"
"1150402","6873","泓德能源","750999","62222343","84.50","85.60","81.40","82.50","-1.7000","856"
"1150402","6885","全福生技","323340","8055812","24.45","25.35","24.25","25.05","0.7000","435"
"1150402","6887","寶綠特-KY","100108","4433222","44.65","44.95","43.50","44.95","-0.5500","84"
"1150402","6890","來億-KY","673570","113416890","168.00","173.00","165.50","168.00","0.5000","1067"
"1150402","6901","鑽石投資","404020","5728587","14.05","14.40","14.00","14.25","0.2500","319"
"1150402","6902","GOGOLOOK","28605","2110537","74.50","74.50","73.30","74.00","-0.8000","113"
"1150402","6906","現觀科","20192","1368353","68.80","68.80","67.20","68.00","0.0000","20"
"1150402","6908","宏碁遊戲-創","39200","1570524","41.05","41.05","39.55","39.55","-1.5000","53"
"1150402","6909","創控","3123931","151148000","47.70","48.45","47.00","48.45","4.4000","1725"
"1150402","6914","阜爾運通","31798","4744488","149.50","150.50","148.00","148.50","0.0000","205"
"1150402","6916","華凌","26070","451677","17.35","17.50","17.25","17.30","-0.2000","26"
"1150402","6918","愛派司","15100","1190340","78.40","79.50","78.00","78.50","0.1000","16"
"1150402","6919","康霈*","47321422","4644830104","96.00","103.00","94.50","95.80","0.9000","29532"
"1150402","6921","嘉雨思-創","14000","975300","70.00","70.10","69.20","70.10","-0.9000","13"
"1150402","6923","中台","182330","13679963","76.00","76.00","74.70","74.70","-0.9000","315"
"1150402","6924","榮惠-KY創","31000","2445400","79.70","80.50","76.50","79.50","-0.2000","26"
"1150402","6928","攸泰科技","60083","2839829","48.40","48.40","46.40","46.40","-0.9000","55"
"1150402","6931","青松健康","79269","3987914","50.50","50.80","49.80","50.50","-0.5000","160"
"1150402","6933","AMAX-KY","337257","45946923","131.00","139.50","127.00","139.50","12.5000","484"
"1150402","6934","心誠鎂","652572","55434162","86.00","89.00","82.10","83.10","-2.0000","495"
"1150402","6936","永鴻生技","38008","1303673","34.65","34.70","34.05","34.50","-0.1500","30"
